team_0,location_x_0,location_y_0,end_location_x_0,end_location_y_0,type_0,outcome_0,player_0,team_1,location_x_1,location_y_1,end_location_x_1,end_location_y_1,type_1,outcome_1,player_1,team_2,location_x_2,location_y_2,end_location_x_2,end_location_y_2,type_2,outcome_2,player_2,team_3,location_x_3,location_y_3,end_location_x_3,end_location_y_3,type_3,outcome_3,player_3,team_4,location_x_4,location_y_4,end_location_x_4,end_location_y_4,type_4,outcome_4,player_4,team_5,location_x_5,location_y_5,end_location_x_5,end_location_y_5,type_5,outcome_5,player_5,team_6,location_x_6,location_y_6,end_location_x_6,end_location_y_6,type_6,outcome_6,player_6,team_7,location_x_7,location_y_7,end_location_x_7,end_location_y_7,type_7,outcome_7,player_7,team_8,location_x_8,location_y_8,end_location_x_8,end_location_y_8,type_8,outcome_8,player_8,team_9,location_x_9,location_y_9,end_location_x_9,end_location_y_9,type_9,outcome_9,player_9,team_10,location_x_10,location_y_10,end_location_x_10,end_location_y_10,type_10,outcome_10,player_10,match_id,shot_id,shot_statsbomb_xg
Birmingham City WFC,55.599999999999994,39.1,55.599999999999994,39.1,Miscontrol,0.0,Chloe Arthur,Manchester City WFC,52.4,38.2,52.4,38.2,Ball Recovery,0.0,Caroline Weir,Manchester City WFC,51.8,39.8,70.2,31.9,Pass,1.0,Keira Walsh,Manchester City WFC,70.2,31.9,70.2,31.9,Ball Receipt*,1.0,Lauren Hemp,Manchester City WFC,70.2,31.9,92.5,41.2,Carry,1.0,Lauren Hemp,Birmingham City WFC,82.0,30.1,82.0,30.1,Pressure,1.0,Sarah Emma Mayling,Manchester City WFC,92.5,41.2,112.6,52.3,Pass,1.0,Lauren Hemp,Manchester City WFC,112.6,52.3,112.6,52.3,Ball Receipt*,1.0,Pauline Bremer,Manchester City WFC,112.6,52.3,112.3,52.2,Carry,1.0,Pauline Bremer,Birmingham City WFC,109.9,46.7,109.9,46.7,Pressure,1.0,Rebecca Holloway,Manchester City WFC,112.3,52.2,120.0,34.3,Shot,0.0,Pauline Bremer,2275092,1cfa09e6-68e4-4ff6-b646-920698c5ddce,0.12314072
Birmingham City WFC,65.4,11.6,65.8,11.4,Carry,1.0,Sarah Emma Mayling,Birmingham City WFC,65.8,11.4,84.0,8.6,Pass,1.0,Sarah Emma Mayling,Birmingham City WFC,84.0,8.6,84.0,8.6,Ball Receipt*,1.0,Abbi Grant,Birmingham City WFC,84.0,8.6,82.4,16.8,Carry,1.0,Abbi Grant,Everton LFC,82.3,16.700000000000003,82.3,16.700000000000003,Dribbled Past,0.0,Lucy Hope,Birmingham City WFC,82.4,16.8,82.4,16.8,Dribble,1.0,Abbi Grant,Birmingham City WFC,82.4,16.8,84.2,30.9,Carry,1.0,Abbi Grant,Birmingham City WFC,84.2,30.9,86.9,49.6,Pass,1.0,Abbi Grant,Birmingham City WFC,86.9,49.6,86.9,49.6,Ball Receipt*,1.0,Chloe Arthur,Birmingham City WFC,86.9,49.6,85.9,44.8,Carry,1.0,Chloe Arthur,Birmingham City WFC,85.9,44.8,120.0,34.8,Shot,0.0,Chloe Arthur,2275120,1d011f6b-0e43-4cae-b61d-1d549eb771a4,0.019378932
Arsenal WFC,84.8,27.1,81.2,42.9,Pass,1.0,Lisa Evans,Arsenal WFC,81.2,42.9,81.2,42.9,Ball Receipt*,1.0,Kim Little,Arsenal WFC,81.2,42.9,84.6,37.4,Carry,1.0,Kim Little,Arsenal WFC,84.6,37.4,115.6,13.0,Pass,1.0,Kim Little,Arsenal WFC,115.6,13.0,115.6,13.0,Ball Receipt*,1.0,Lisa Evans,Arsenal WFC,115.6,13.0,117.1,13.8,Carry,1.0,Lisa Evans,Manchester United,113.8,19.9,113.8,19.9,Pressure,1.0,Amy Turner,Arsenal WFC,117.1,13.8,113.7,44.0,Pass,1.0,Lisa Evans,Arsenal WFC,113.7,44.0,113.7,44.0,Ball Receipt*,1.0,Vivianne Miedema,Manchester United,113.9,44.1,113.9,44.1,Duel,0.0,Millie Turner,Arsenal WFC,114.0,44.2,119.2,43.0,Shot,0.0,Vivianne Miedema,2275156,1d33ed18-fd41-4c8e-98bc-b1125daadd47,0.16891935
Manchester United,104.7,8.1,106.0,8.1,Carry,1.0,Leah Galton,Everton LFC,105.9,8.0,105.9,8.0,Foul Committed,0.0,Esme Beth Morgan,Manchester United,106.0,8.1,106.0,8.1,Foul Won,1.0,Leah Galton,Manchester United,107.0,9.0,109.5,48.8,Pass,1.0,Katie Zelem,Manchester United,109.5,48.8,109.5,48.8,Ball Receipt*,1.0,Millie Turner,Everton LFC,111.5,47.3,111.5,47.3,Duel,0.0,Megan Finnigan,Manchester United,111.6,47.4,115.2,42.6,Shot,0.0,Millie Turner,Everton LFC,115.1,42.5,115.1,42.5,Block,0.0,Lucy Hope,Everton LFC,119.1,42.0,119.1,42.0,Goal Keeper,1.0,Tinja-Riikka Tellervo Korpela,Manchester United,102.1,38.6,102.1,38.6,Ball Recovery,1.0,Hayley Ladd,Manchester United,101.0,35.2,111.2,34.4,Shot,0.0,Hayley Ladd,2275146,1d6c0cd5-1d7f-4637-9c77-61c4c1d9d1fe,0.052103642
Birmingham City WFC,106.9,56.7,118.5,57.6,Carry,1.0,Brianna Visalli,Birmingham City WFC,118.5,57.6,112.3,78.8,Pass,0.0,Brianna Visalli,Brighton & Hove Albion WFC,112.4,80.0,104.5,68.7,Pass,1.0,Kirsty Barton,Brighton & Hove Albion WFC,104.5,68.7,104.5,68.7,Ball Receipt*,1.0,Ellie Brazil,Brighton & Hove Albion WFC,104.5,69.1,111.1,75.8,Pass,1.0,Ellie Brazil,Brighton & Hove Albion WFC,111.1,75.8,111.1,75.8,Ball Receipt*,1.0,Kirsty Barton,Brighton & Hove Albion WFC,111.1,75.8,111.8,75.4,Carry,1.0,Kirsty Barton,Birmingham City WFC,107.8,74.0,107.8,74.0,Pressure,1.0,Abbi Grant,Brighton & Hove Albion WFC,111.8,75.4,105.0,38.0,Pass,1.0,Kirsty Barton,Brighton & Hove Albion WFC,105.0,38.0,105.0,38.0,Ball Receipt*,1.0,Aileen Whelan,Brighton & Hove Albion WFC,108.8,36.7,112.5,38.5,Shot,0.0,Aileen Whelan,2275065,1d81a536-b8d6-4cb4-bdd0-97a9d96a303d,0.07407361
Birmingham City WFC,65.6,42.9,65.6,42.9,Carry,1.0,Chloe Arthur,Birmingham City WFC,65.6,42.9,80.8,50.0,Pass,1.0,Chloe Arthur,Everton LFC,83.0,49.9,83.0,49.9,Pressure,1.0,Lucy Hope,Birmingham City WFC,80.8,50.0,80.8,50.0,Ball Receipt*,1.0,Brianna Visalli,Birmingham City WFC,80.8,50.0,80.8,50.0,Carry,1.0,Brianna Visalli,Everton LFC,80.7,49.9,80.7,49.9,Foul Committed,0.0,Lucy Hope,Birmingham City WFC,80.8,50.0,80.8,50.0,Foul Won,1.0,Brianna Visalli,Birmingham City WFC,80.8,50.0,85.5,59.4,Carry,1.0,Brianna Visalli,Birmingham City WFC,85.5,59.4,103.6,38.0,Pass,1.0,Brianna Visalli,Birmingham City WFC,103.6,38.0,103.6,38.0,Ball Receipt*,1.0,Abbi Grant,Birmingham City WFC,104.8,39.7,120.0,35.2,Shot,0.0,Abbi Grant,2275120,1d8e264c-7fad-42c4-8dec-95b4e580a378,0.1319169
Arsenal WFC,91.0,2.7,93.2,2.9,Carry,1.0,Vivianne Miedema,Arsenal WFC,93.2,2.9,105.1,19.6,Pass,1.0,Vivianne Miedema,Arsenal WFC,105.1,19.6,105.1,19.6,Ball Receipt*,1.0,Katie McCabe,Arsenal WFC,105.1,19.6,107.1,23.5,Carry,1.0,Katie McCabe,Arsenal WFC,107.1,23.5,103.4,27.1,Pass,1.0,Katie McCabe,Arsenal WFC,103.4,27.1,103.4,27.1,Ball Receipt*,1.0,Lisa Evans,Arsenal WFC,103.6,27.5,106.2,22.4,Pass,1.0,Lisa Evans,Manchester United,106.3,18.9,106.3,18.9,Pressure,1.0,Amy Turner,Arsenal WFC,106.2,22.4,106.2,22.4,Ball Receipt*,1.0,Katie McCabe,Arsenal WFC,106.2,22.4,106.9,23.8,Carry,1.0,Katie McCabe,Arsenal WFC,106.9,23.8,120.0,42.9,Shot,0.0,Katie McCabe,2275156,1dbf9cf3-cd5c-487c-8f1e-eeb4d87f0048,0.03208246
Manchester United,99.1,40.9,101.5,39.9,Carry,1.0,Jackie Groenen,Manchester United,101.5,39.9,108.9,40.7,Shot,0.0,Jackie Groenen,Tottenham Hotspur Women,108.8,40.6,108.8,40.6,Block,0.0,Anna Filbey,Tottenham Hotspur Women,118.8,39.8,118.8,39.8,Goal Keeper,1.0,Rebecca Leigh Spencer,Tottenham Hotspur Women,107.1,46.9,107.1,46.9,Pressure,1.0,Ashleigh Neville,Manchester United,107.5,48.8,107.5,48.8,Ball Recovery,1.0,Kirsty Hanson,Manchester United,107.5,48.8,107.2,44.9,Carry,1.0,Kirsty Hanson,Tottenham Hotspur Women,107.1,44.8,107.1,44.8,Dribbled Past,0.0,Ashleigh Neville,Manchester United,107.2,44.9,107.2,44.9,Dribble,1.0,Kirsty Hanson,Manchester United,107.2,44.9,108.2,42.5,Carry,1.0,Kirsty Hanson,Manchester United,108.2,42.5,120.0,43.3,Shot,1.0,Kirsty Hanson,2275139,1df8ce8d-63cd-4483-80a7-6b0235954464,0.0867536
West Ham United LFC,99.8,56.1,90.9,76.7,Pass,1.0,Laura Vetterlein,West Ham United LFC,90.9,76.7,90.9,76.7,Ball Receipt*,1.0,Katharina Baunach,West Ham United LFC,90.9,76.7,88.8,76.5,Carry,1.0,Katharina Baunach,West Ham United LFC,88.8,76.5,84.2,63.2,Pass,1.0,Katharina Baunach,West Ham United LFC,84.2,63.2,84.2,63.2,Ball Receipt*,1.0,Kate Longhurst,West Ham United LFC,84.2,63.2,83.3,79.9,Pass,0.0,Kate Longhurst,West Ham United LFC,88.8,77.5,88.8,77.5,Ball Receipt*,0.0,Katharina Baunach,Manchester City WFC,79.7,80.0,83.8,59.8,Pass,1.0,Janine Elizabeth Beckie,Manchester City WFC,83.8,59.8,83.8,59.8,Ball Receipt*,1.0,Tessa Wullaert,Manchester City WFC,83.8,59.8,93.7,48.3,Carry,1.0,Tessa Wullaert,Manchester City WFC,93.7,48.3,97.8,47.4,Shot,0.0,Tessa Wullaert,2275042,1e4470df-d356-489a-912d-3717bc31325e,0.034006786
Manchester United,40.3,31.3,40.3,31.3,Ball Receipt*,1.0,Katie Zelem,Manchester United,40.3,31.3,50.8,31.2,Carry,1.0,Katie Zelem,Manchester United,50.8,31.2,116.3,10.2,Pass,1.0,Katie Zelem,Manchester United,116.3,10.2,116.3,10.2,Ball Receipt*,1.0,Leah Galton,Manchester United,116.3,10.2,115.7,19.1,Carry,1.0,Leah Galton,Manchester United,115.7,19.1,106.1,30.9,Pass,1.0,Leah Galton,Manchester United,106.1,30.9,106.1,30.9,Ball Receipt*,1.0,Jackie Groenen,Manchester United,106.1,30.9,100.5,33.2,Pass,1.0,Jackie Groenen,Manchester United,100.5,33.2,100.5,33.2,Ball Receipt*,1.0,Katie Zelem,Manchester United,100.5,33.2,102.0,33.2,Carry,1.0,Katie Zelem,Manchester United,102.0,33.2,120.0,44.6,Shot,0.0,Katie Zelem,2275139,1e4e5e09-63d4-4ade-bedf-c01e84076be5,0.0703143
Birmingham City WFC,44.7,7.5,44.7,7.5,Interception,1.0,Rachel Williams,Birmingham City WFC,44.7,7.5,46.5,6.4,Carry,1.0,Rachel Williams,Manchester City WFC,46.400000000000006,6.299999999999997,46.400000000000006,6.299999999999997,Dribbled Past,0.0,Stephanie Houghton,Birmingham City WFC,46.5,6.4,46.5,6.4,Dribble,1.0,Rachel Williams,Birmingham City WFC,46.5,6.4,79.7,6.9,Carry,1.0,Rachel Williams,Birmingham City WFC,79.7,6.9,83.7,35.2,Pass,1.0,Rachel Williams,Birmingham City WFC,83.7,35.2,83.7,35.2,Ball Receipt*,1.0,Lucy Staniforth,Birmingham City WFC,83.7,35.2,85.6,36.9,Carry,1.0,Lucy Staniforth,Birmingham City WFC,85.6,36.9,96.4,49.4,Pass,1.0,Lucy Staniforth,Birmingham City WFC,96.4,49.4,96.4,49.4,Ball Receipt*,1.0,Claudia Walker,Birmingham City WFC,101.2,53.4,105.3,49.8,Shot,0.0,Claudia Walker,2275092,1e976889-dce0-4112-8e06-18d8b6f25f14,0.041331764
Birmingham City WFC,80.0,53.0,63.8,58.3,Pass,1.0,Kerys Harrop,Chelsea FCW,64.4,56.9,64.4,56.9,Pressure,1.0,Drew Spence,Birmingham City WFC,63.8,58.3,63.8,58.3,Ball Receipt*,1.0,Lucy Staniforth,Birmingham City WFC,63.8,58.3,64.3,57.4,Carry,1.0,Lucy Staniforth,Birmingham City WFC,64.3,57.4,79.4,61.4,Pass,0.0,Lucy Staniforth,Chelsea FCW,79.5,61.5,79.5,61.5,Ball Recovery,1.0,Maren Nævdal Mjelde,Chelsea FCW,79.5,61.5,89.7,61.1,Carry,1.0,Maren Nævdal Mjelde,Chelsea FCW,89.7,61.1,97.6,64.0,Pass,1.0,Maren Nævdal Mjelde,Chelsea FCW,97.6,64.0,97.6,64.0,Ball Receipt*,1.0,Erin Cuthbert,Chelsea FCW,97.6,64.0,96.5,55.6,Carry,1.0,Erin Cuthbert,Chelsea FCW,96.5,55.6,117.3,40.1,Shot,0.0,Erin Cuthbert,2275074,1eb47f2b-cb02-47c1-bbdc-f9eb685bfafd,0.021708312
Manchester United,117.7,9.0,117.7,9.0,Duel,0.0,Lauren James,Arsenal WFC,120.0,0.1,109.3,48.9,Pass,1.0,Bethany Mead,Arsenal WFC,109.3,48.9,109.3,48.9,Ball Receipt*,1.0,Vivianne Miedema,Manchester United,109.3,48.8,109.3,48.8,Duel,0.0,Amy Turner,Arsenal WFC,109.4,48.9,109.6,43.2,Pass,0.0,Vivianne Miedema,Arsenal WFC,112.0,42.2,112.0,42.2,Ball Receipt*,0.0,Jill Roord,Manchester United,109.5,43.1,109.5,43.1,Clearance,1.0,Abbie McManus,Manchester United,105.0,48.3,105.0,48.3,Duel,0.0,Amy Turner,Arsenal WFC,105.1,48.4,108.4,54.8,Pass,1.0,Leah Williamson,Arsenal WFC,108.4,54.8,108.4,54.8,Ball Receipt*,1.0,Vivianne Miedema,Arsenal WFC,105.6,51.6,120.0,41.1,Shot,0.0,Vivianne Miedema,2275156,1ec33be9-196a-47ad-bad4-4c1b169e2971,0.053633858
Chelsea FCW,54.7,12.900000000000006,54.7,12.900000000000006,Pressure,1.0,Erin Cuthbert,West Ham United LFC,76.3,22.4,110.3,14.7,Pass,1.0,Jacinta Galabadaarachchi,West Ham United LFC,110.3,14.7,110.3,14.7,Ball Receipt*,1.0,Martha Thomas,West Ham United LFC,110.3,14.7,110.3,14.7,Carry,1.0,Martha Thomas,West Ham United LFC,110.3,14.7,111.7,75.7,Pass,1.0,Martha Thomas,West Ham United LFC,111.7,75.7,111.7,75.7,Ball Receipt*,1.0,Brooke Hendrix,West Ham United LFC,111.7,75.7,115.1,71.9,Carry,1.0,Brooke Hendrix,West Ham United LFC,115.1,71.9,116.9,67.1,Pass,0.0,Brooke Hendrix,Chelsea FCW,116.8,67.0,116.8,67.0,Block,0.0,Jonna Ann-Charlotte Andersson,West Ham United LFC,106.8,51.3,106.8,51.3,Ball Recovery,1.0,Kenza Dali,West Ham United LFC,108.8,53.2,109.9,44.5,Shot,0.0,Kenza Dali,2275084,1ed81d26-496b-4821-afdf-785de97fa7d6,0.0696932
Tottenham Hotspur Women,86.7,49.0,83.6,48.5,Carry,1.0,Coral-Jade Haines,Birmingham City WFC,90.8,51.9,90.8,51.9,Pressure,1.0,Chloe Arthur,Tottenham Hotspur Women,83.6,48.5,96.0,46.6,Pass,1.0,Coral-Jade Haines,Tottenham Hotspur Women,96.0,46.6,96.0,46.6,Ball Receipt*,1.0,Hannah Godfrey,Tottenham Hotspur Women,96.0,46.6,96.1,46.6,Carry,1.0,Hannah Godfrey,Tottenham Hotspur Women,96.1,46.6,78.9,55.8,Pass,0.0,Hannah Godfrey,Birmingham City WFC,79.0,55.9,79.0,55.9,Ball Recovery,1.0,Lucy Staniforth,Birmingham City WFC,79.0,55.9,77.7,69.1,Carry,1.0,Lucy Staniforth,Birmingham City WFC,77.7,69.1,105.7,40.9,Pass,1.0,Lucy Staniforth,Birmingham City WFC,105.7,40.9,105.7,40.9,Ball Receipt*,1.0,Abbi Grant,Birmingham City WFC,108.7,40.7,120.0,41.0,Shot,1.0,Abbi Grant,2275109,1ee5a260-4c24-46c1-ad07-8b42c36032d6,0.14395028
Arsenal WFC,85.7,29.9,104.9,67.8,Pass,1.0,Bethany Mead,Arsenal WFC,104.9,67.8,104.9,67.8,Ball Receipt*,1.0,Danielle van de Donk,Arsenal WFC,104.9,67.8,106.5,64.8,Carry,1.0,Danielle van de Donk,Tottenham Hotspur Women,106.4,62.8,106.4,62.8,Pressure,1.0,Siri Worm,Arsenal WFC,106.5,64.8,104.9,54.2,Pass,1.0,Danielle van de Donk,Arsenal WFC,104.9,54.2,104.9,54.2,Ball Receipt*,1.0,Kim Little,Arsenal WFC,104.9,54.2,114.7,55.4,Carry,1.0,Kim Little,Arsenal WFC,114.7,55.4,109.8,44.8,Pass,1.0,Kim Little,Tottenham Hotspur Women,111.3,42.0,111.3,42.0,Pressure,1.0,Chloe Peplow,Arsenal WFC,109.8,44.8,109.8,44.8,Ball Receipt*,1.0,Bethany Mead,Arsenal WFC,109.6,46.3,120.0,40.9,Shot,0.0,Bethany Mead,2275082,1ef8fb8c-b9c1-4c56-95f3-4de7e9024104,0.09198755
Manchester United,71.5,10.6,81.2,5.1,Pass,1.0,Kirsty Smith,Reading WFC,84.1,6.5,84.1,6.5,Pressure,1.0,Kristine Leine,Manchester United,81.2,5.1,81.2,5.1,Ball Receipt*,1.0,Lauren James,Manchester United,81.2,5.1,83.4,3.7,Carry,1.0,Lauren James,Reading WFC,83.3,3.5999999999999943,83.3,3.5999999999999943,Dribbled Past,0.0,Kristine Leine,Manchester United,83.4,3.7,83.4,3.7,Dribble,1.0,Lauren James,Manchester United,83.4,3.7,97.8,25.4,Carry,1.0,Lauren James,Reading WFC,96.4,22.0,96.4,22.0,Pressure,1.0,Jade Moore,Reading WFC,97.7,25.299999999999997,97.7,25.299999999999997,Foul Committed,0.0,Jade Moore,Manchester United,97.8,25.4,97.8,25.4,Foul Won,1.0,Lauren James,Manchester United,99.0,22.9,120.0,43.1,Shot,0.0,Katie Zelem,2275153,1f0bbec8-cbf8-44dd-b5bc-423f461f11a4,0.04064489
Manchester United,108.3,33.1,107.1,33.6,Carry,1.0,Katie Zelem,Manchester United,107.1,33.6,108.6,34.3,Shot,0.0,Katie Zelem,Bristol City WFC,108.5,34.2,108.5,34.2,Block,0.0,Jasmine Matthews,Bristol City WFC,118.2,39.8,118.2,39.8,Goal Keeper,1.0,Sophie Baggaley,Manchester United,107.8,41.5,107.8,41.5,Ball Recovery,1.0,Jackie Groenen,Manchester United,107.8,41.5,107.8,42.9,Carry,1.0,Jackie Groenen,Manchester United,107.8,42.9,107.8,42.9,Dispossessed,0.0,Jackie Groenen,Bristol City WFC,107.7,42.8,107.7,42.8,Duel,0.0,Yana Daniëls,Bristol City WFC,105.2,37.1,105.2,37.1,Pressure,1.0,Ebony Salmon,Manchester United,100.6,39.3,100.6,39.3,Ball Recovery,1.0,Hayley Ladd,Manchester United,101.0,38.9,120.0,45.3,Shot,0.0,Hayley Ladd,2275142,1f17348d-c422-4392-8709-034de962a745,0.060073603
Everton LFC,91.3,10.799999999999997,91.3,10.799999999999997,Pressure,1.0,Molly Pike,Birmingham City WFC,90.2,5.7,64.6,35.2,Pass,1.0,Claudia Walker,Birmingham City WFC,64.6,35.2,64.6,35.2,Ball Receipt*,1.0,Rebecca Holloway,Birmingham City WFC,64.6,35.2,64.6,40.4,Carry,1.0,Rebecca Holloway,Birmingham City WFC,64.6,40.4,75.6,54.3,Pass,1.0,Rebecca Holloway,Birmingham City WFC,75.6,54.3,75.6,54.3,Ball Receipt*,1.0,Chloe Arthur,Birmingham City WFC,75.6,54.3,79.7,59.0,Carry,1.0,Chloe Arthur,Birmingham City WFC,79.7,59.0,99.6,41.3,Pass,1.0,Chloe Arthur,Birmingham City WFC,99.6,41.3,99.6,41.3,Ball Receipt*,1.0,Connie Scofield,Birmingham City WFC,99.6,41.3,99.8,45.1,Carry,1.0,Connie Scofield,Birmingham City WFC,99.8,45.1,120.0,39.9,Shot,0.0,Connie Scofield,2275120,1f1da868-1768-45e7-bce0-73549c7d3cfb,0.059024006
Brighton & Hove Albion WFC,9.599999999999994,14.799999999999997,9.599999999999994,14.799999999999997,Ball Receipt*,1.0,Léa Le Garrec,Brighton & Hove Albion WFC,9.599999999999994,14.799999999999997,3.0,7.700000000000003,Carry,1.0,Léa Le Garrec,Brighton & Hove Albion WFC,3.0,7.700000000000003,2.799999999999997,11.700000000000003,Pass,0.0,Léa Le Garrec,Liverpool WFC,2.9,11.8,2.9,11.8,Block,0.0,Jade Bailey,Brighton & Hove Albion WFC,0.0,0.0,2.799999999999997,47.1,Pass,1.0,Felicity Gibbons,Brighton & Hove Albion WFC,2.799999999999997,47.1,2.799999999999997,47.1,Ball Receipt*,1.0,Aileen Whelan,Liverpool WFC,2.5,47.6,2.5,47.6,Duel,0.0,Jade Bailey,Brighton & Hove Albion WFC,2.4000000000000057,47.5,2.4000000000000057,47.5,Miscontrol,0.0,Aileen Whelan,Liverpool WFC,6.0,44.0,78.1,60.7,Pass,1.0,Frances Kitching,Liverpool WFC,78.1,60.7,78.1,60.7,Ball Receipt*,1.0,Kirsty Linnett,Liverpool WFC,108.9,52.3,120.0,28.1,Shot,0.0,Kirsty Linnett,2275054,1f40c8f8-d3f7-4783-a0f7-b02ce166b1fa,0.16023275
Everton LFC,110.4,56.9,113.5,45.0,Pass,0.0,Chloe Kelly,Everton LFC,115.2,39.6,115.2,39.6,Ball Receipt*,0.0,Simone Magill,Tottenham Hotspur Women,113.4,44.9,113.4,44.9,Clearance,1.0,Anna Filbey,Everton LFC,113.3,80.0,113.5,61.7,Pass,1.0,Esme Beth Morgan,Tottenham Hotspur Women,113.4,59.5,113.4,59.5,Pressure,1.0,Chloe Peplow,Everton LFC,113.5,61.7,113.5,61.7,Ball Receipt*,1.0,Simone Magill,Everton LFC,113.5,61.7,112.4,60.8,Carry,1.0,Simone Magill,Everton LFC,112.4,60.8,104.3,66.9,Pass,1.0,Simone Magill,Everton LFC,104.3,66.9,104.3,66.9,Ball Receipt*,1.0,Chloe Kelly,Everton LFC,104.3,66.9,104.1,63.2,Carry,1.0,Chloe Kelly,Everton LFC,104.1,63.2,118.9,42.0,Shot,0.0,Chloe Kelly,2275073,1f4e384e-8be3-4487-9338-fec45ce06a43,0.008783197
Birmingham City WFC,67.3,6.700000000000003,67.3,6.700000000000003,Pressure,1.0,Lucy Whipp,Birmingham City WFC,68.6,5.599999999999994,68.6,5.599999999999994,Pressure,1.0,Lily Simkin,Chelsea FCW,64.2,7.4,76.6,26.9,Pass,1.0,Jonna Ann-Charlotte Andersson,Chelsea FCW,76.6,26.9,76.6,26.9,Ball Receipt*,1.0,Bethany England,Chelsea FCW,76.6,26.9,93.9,7.7,Pass,1.0,Bethany England,Chelsea FCW,93.9,7.7,93.9,7.7,Ball Receipt*,1.0,Jonna Ann-Charlotte Andersson,Chelsea FCW,93.9,7.7,106.1,8.9,Carry,1.0,Jonna Ann-Charlotte Andersson,Chelsea FCW,106.1,8.9,104.9,34.4,Pass,1.0,Jonna Ann-Charlotte Andersson,Chelsea FCW,104.9,34.4,104.9,34.4,Ball Receipt*,1.0,Maren Nævdal Mjelde,Chelsea FCW,104.9,34.4,110.2,32.4,Carry,1.0,Maren Nævdal Mjelde,Chelsea FCW,110.2,32.4,120.0,35.0,Shot,0.0,Maren Nævdal Mjelde,2275093,1f516a2e-fbfc-49d3-9e55-95ae2ef62ffe,0.076432675
Manchester City WFC,110.9,10.4,100.5,24.6,Pass,1.0,Jessica Park,Manchester City WFC,100.5,24.6,100.5,24.6,Ball Receipt*,1.0,Georgia Stanway,Manchester City WFC,100.5,24.6,100.1,25.4,Carry,1.0,Georgia Stanway,Manchester City WFC,100.1,25.4,91.6,43.2,Pass,1.0,Georgia Stanway,Manchester City WFC,91.6,43.2,91.6,43.2,Ball Receipt*,1.0,Keira Walsh,Manchester City WFC,91.6,43.2,91.9,45.2,Carry,1.0,Keira Walsh,Manchester City WFC,91.9,45.2,104.9,57.4,Pass,1.0,Keira Walsh,Manchester City WFC,104.9,57.4,104.9,57.4,Ball Receipt*,1.0,Janine Elizabeth Beckie,Manchester City WFC,104.9,57.4,106.6,56.8,Carry,1.0,Janine Elizabeth Beckie,Bristol City WFC,107.9,55.3,107.9,55.3,Pressure,1.0,Gemma Evans,Manchester City WFC,106.6,56.8,120.0,36.4,Shot,0.0,Janine Elizabeth Beckie,2275026,1f58caff-5b6f-4d47-b3be-1bb74a6d9912,0.035570003
Birmingham City WFC,90.2,34.7,90.3,35.1,Carry,1.0,Brianna Visalli,Birmingham City WFC,90.3,35.1,81.9,27.5,Pass,0.0,Brianna Visalli,Birmingham City WFC,80.6,23.6,80.6,23.6,Ball Receipt*,0.0,Lucy Whipp,Bristol City WFC,82.0,27.6,82.0,27.6,Interception,0.0,Chloe Logarzo,Birmingham City WFC,75.1,38.8,75.1,38.8,Ball Recovery,1.0,Sarah Emma Mayling,Birmingham City WFC,75.1,38.8,74.5,39.1,Carry,1.0,Sarah Emma Mayling,Birmingham City WFC,74.5,39.1,74.5,39.1,Dribble,0.0,Sarah Emma Mayling,Bristol City WFC,74.6,39.2,74.6,39.2,Duel,0.0,Frankie Brown,Bristol City WFC,87.2,18.6,87.2,18.6,Ball Recovery,1.0,Yana Daniëls,Bristol City WFC,87.2,18.6,95.2,21.9,Carry,1.0,Yana Daniëls,Bristol City WFC,95.2,21.9,120.0,37.6,Shot,0.0,Yana Daniëls,2275083,1f6638e8-ec5b-489b-999a-7d17d83d7179,0.011618036
Brighton & Hove Albion WFC,65.7,25.299999999999997,65.7,25.299999999999997,Pressure,1.0,Danique Kerkdijk,Liverpool WFC,64.3,23.1,64.3,23.1,Ball Receipt*,1.0,Melissa Lawley,Liverpool WFC,64.3,23.1,63.9,21.9,Carry,1.0,Melissa Lawley,Brighton & Hove Albion WFC,63.8,21.799999999999997,63.8,21.799999999999997,Dribbled Past,0.0,Danique Kerkdijk,Liverpool WFC,63.9,21.9,63.9,21.9,Dribble,1.0,Melissa Lawley,Liverpool WFC,63.9,21.9,83.7,45.2,Carry,1.0,Melissa Lawley,Liverpool WFC,83.7,45.2,97.4,31.4,Pass,1.0,Melissa Lawley,Brighton & Hove Albion WFC,97.6,32.8,97.6,32.8,Pressure,1.0,Kirsty Barton,Liverpool WFC,97.4,31.4,97.4,31.4,Ball Receipt*,1.0,Rinsola Babajide,Liverpool WFC,97.4,31.4,111.7,35.6,Carry,1.0,Rinsola Babajide,Liverpool WFC,111.7,35.6,112.3,35.9,Shot,0.0,Rinsola Babajide,2275054,1f6a6a74-8f70-42a1-8ac4-66b7bd912b2a,0.4702432
