team_0,location_x_0,location_y_0,end_location_x_0,end_location_y_0,type_0,outcome_0,player_0,team_1,location_x_1,location_y_1,end_location_x_1,end_location_y_1,type_1,outcome_1,player_1,team_2,location_x_2,location_y_2,end_location_x_2,end_location_y_2,type_2,outcome_2,player_2,team_3,location_x_3,location_y_3,end_location_x_3,end_location_y_3,type_3,outcome_3,player_3,team_4,location_x_4,location_y_4,end_location_x_4,end_location_y_4,type_4,outcome_4,player_4,team_5,location_x_5,location_y_5,end_location_x_5,end_location_y_5,type_5,outcome_5,player_5,team_6,location_x_6,location_y_6,end_location_x_6,end_location_y_6,type_6,outcome_6,player_6,team_7,location_x_7,location_y_7,end_location_x_7,end_location_y_7,type_7,outcome_7,player_7,team_8,location_x_8,location_y_8,end_location_x_8,end_location_y_8,type_8,outcome_8,player_8,team_9,location_x_9,location_y_9,end_location_x_9,end_location_y_9,type_9,outcome_9,player_9,team_10,location_x_10,location_y_10,end_location_x_10,end_location_y_10,type_10,outcome_10,player_10,match_id,shot_id,shot_statsbomb_xg
Reading WFC,21.0,32.0,33.0,25.0,Carry,1.0,Josanne Potter,Reading WFC,33.0,25.0,55.0,7.0,Pass,1.0,Josanne Potter,Reading WFC,55.0,7.0,55.0,7.0,Ball Receipt*,1.0,Mayumi Pacheco,Reading WFC,55.0,7.0,81.0,16.0,Carry,1.0,Mayumi Pacheco,Reading WFC,81.0,16.0,89.0,31.0,Pass,1.0,Mayumi Pacheco,Reading WFC,89.0,31.0,89.0,31.0,Ball Receipt*,1.0,Fara Williams,Reading WFC,89.0,31.0,94.0,28.0,Carry,1.0,Fara Williams,Reading WFC,94.0,28.0,106.0,31.0,Pass,1.0,Fara Williams,Reading WFC,106.0,31.0,106.0,31.0,Ball Receipt*,1.0,Brooke Chaplen,Reading WFC,106.0,31.0,104.0,30.0,Carry,1.0,Brooke Chaplen,Reading WFC,104.0,30.0,120.0,45.8,Shot,0.0,Brooke Chaplen,19767,934765c4-4309-4223-8682-b404b421b540,0.10310434
Everton LFC,93.0,77.0,109.0,69.0,Pass,1.0,Taylor Hinds,Brighton & Hove Albion WFC,98.0,75.0,98.0,75.0,Pressure,1.0,Amanda Nildén,Everton LFC,109.0,69.0,109.0,69.0,Ball Receipt*,1.0,Chloe Kelly,Everton LFC,109.0,69.0,118.0,62.0,Carry,1.0,Chloe Kelly,Brighton & Hove Albion WFC,117.0,61.0,117.0,61.0,Dribbled Past,0.0,Victoria Williams,Everton LFC,118.0,62.0,118.0,62.0,Dribble,1.0,Chloe Kelly,Everton LFC,118.0,62.0,119.0,53.0,Carry,1.0,Chloe Kelly,Everton LFC,119.0,53.0,114.0,46.0,Pass,1.0,Chloe Kelly,Brighton & Hove Albion WFC,114.0,54.0,114.0,54.0,Pressure,1.0,Laura Rafferty,Everton LFC,114.0,46.0,114.0,46.0,Ball Receipt*,1.0,Inessa Kaagman,Everton LFC,114.0,47.0,117.0,46.0,Shot,0.0,Inessa Kaagman,19734,934a0436-f60e-4d79-a009-6bc55682757a,0.11025123
Manchester City WFC,59.0,46.0,43.0,41.0,Pass,1.0,Gemma Bonner,Manchester City WFC,43.0,41.0,43.0,41.0,Ball Receipt*,1.0,Georgia Stanway,Manchester City WFC,43.0,41.0,43.0,41.0,Carry,1.0,Georgia Stanway,Manchester City WFC,43.0,41.0,42.0,49.0,Pass,0.0,Georgia Stanway,Yeovil Town LFC,42.0,46.0,42.0,46.0,Pressure,1.0,Bonnie Horwood,Manchester City WFC,42.0,51.0,42.0,51.0,Ball Receipt*,0.0,Keira Walsh,Yeovil Town LFC,43.0,50.0,43.0,50.0,Interception,1.0,Bonnie Horwood,Manchester City WFC,48.0,54.0,48.0,54.0,Pressure,1.0,Lauren Hemp,Yeovil Town LFC,51.0,52.0,51.0,52.0,Ball Recovery,1.0,Rachel Mclauchlan,Yeovil Town LFC,51.0,52.0,87.8,40.0,Carry,1.0,Rachel Mclauchlan,Yeovil Town LFC,87.8,40.0,120.0,26.9,Shot,0.0,Rachel Mclauchlan,19818,934f873d-3898-42a1-9639-03f3e4ab9766,0.020399023
Reading WFC,115.0,43.0,115.0,43.0,Ball Recovery,1.0,Jade Moore,Reading WFC,115.0,43.0,116.1,43.9,Carry,1.0,Jade Moore,Reading WFC,116.1,43.9,116.7,43.1,Shot,0.0,Jade Moore,Bristol City WFC,116.6,43.0,116.6,43.0,Block,0.0,Danique Kerkdijk,Bristol City WFC,119.3,42.0,119.3,42.0,Goal Keeper,1.0,Sophie Baggaley,Reading WFC,115.0,43.0,115.0,43.0,Ball Recovery,1.0,Brooke Chaplen,Reading WFC,117.2,43.7,117.9,43.1,Shot,0.0,Brooke Chaplen,Bristol City WFC,117.8,43.0,117.8,43.0,Block,0.0,Frankie Brown,Bristol City WFC,118.8,42.6,118.8,42.6,Goal Keeper,1.0,Sophie Baggaley,Reading WFC,117.0,46.0,117.0,46.0,Ball Recovery,1.0,Rachel Furness,Reading WFC,115.8,49.3,119.8,37.8,Shot,0.0,Rachel Furness,19806,935a9377-90dc-47be-9156-8c41febdcb9e,0.047646657
Reading WFC,113.0,12.0,107.0,24.0,Pass,1.0,Gemma Suzanne Davison,Reading WFC,107.0,24.0,107.0,24.0,Ball Receipt*,1.0,Charlotte Estcourt,Reading WFC,107.0,24.0,100.0,28.0,Carry,1.0,Charlotte Estcourt,Yeovil Town LFC,101.0,23.0,101.0,23.0,Pressure,1.0,Amy Goddard,Reading WFC,100.0,28.0,91.0,50.0,Pass,1.0,Charlotte Estcourt,Yeovil Town LFC,90.0,49.0,90.0,49.0,Pressure,1.0,Anne-Marie Heatherson,Reading WFC,91.0,50.0,91.0,50.0,Ball Receipt*,1.0,Lauren Bruton,Reading WFC,91.0,50.0,101.0,39.0,Carry,1.0,Lauren Bruton,Yeovil Town LFC,100.0,38.0,100.0,38.0,Foul Committed,0.0,Anne-Marie Heatherson,Reading WFC,101.0,39.0,101.0,39.0,Foul Won,1.0,Lauren Bruton,Reading WFC,97.2,35.6,119.5,42.7,Shot,0.0,Fara Williams,19758,93643bde-fe36-4b63-980b-d2157b4a3feb,0.10021091
Chelsea FCW,95.0,51.0,95.0,51.0,Ball Receipt*,1.0,Maria Thorisdottir,Chelsea FCW,95.0,51.0,94.0,53.0,Carry,1.0,Maria Thorisdottir,Chelsea FCW,94.0,53.0,93.0,69.0,Pass,0.0,Maria Thorisdottir,Chelsea FCW,89.0,69.0,89.0,69.0,Ball Receipt*,0.0,So-Yun Ji,Liverpool WFC,94.0,70.0,94.0,70.0,Block,1.0,Yana Daniëls,Liverpool WFC,96.0,64.0,96.0,64.0,Ball Recovery,1.0,Satara Murray,Liverpool WFC,96.0,64.0,92.0,66.0,Carry,1.0,Satara Murray,Liverpool WFC,92.0,66.0,84.0,45.0,Pass,1.0,Satara Murray,Liverpool WFC,84.0,45.0,84.0,45.0,Ball Receipt*,1.0,Laura Coombs,Liverpool WFC,84.0,45.0,86.0,49.0,Carry,1.0,Laura Coombs,Liverpool WFC,86.0,49.0,91.0,48.0,Shot,0.0,Laura Coombs,19748,93a594d7-9dec-4b64-99ff-71e367700b2e,0.013112179
Reading WFC,35.0,22.0,96.0,1.0,Pass,0.0,Josanne Potter,Arsenal WFC,70.0,29.0,70.0,29.0,Pressure,1.0,Lia Wälti,Reading WFC,79.0,31.0,79.0,31.0,Ball Recovery,1.0,Fara Williams,Reading WFC,79.0,31.0,79.0,31.0,Carry,1.0,Fara Williams,Reading WFC,79.0,31.0,85.0,33.0,Pass,1.0,Fara Williams,Reading WFC,85.0,33.0,85.0,33.0,Ball Receipt*,1.0,Brooke Chaplen,Reading WFC,85.0,33.0,89.0,31.0,Carry,1.0,Brooke Chaplen,Reading WFC,89.0,31.0,93.0,12.0,Pass,1.0,Brooke Chaplen,Reading WFC,93.0,12.0,93.0,12.0,Ball Receipt*,1.0,Gemma Suzanne Davison,Reading WFC,93.0,12.0,99.0,21.0,Carry,1.0,Gemma Suzanne Davison,Reading WFC,99.0,21.0,101.0,24.0,Shot,0.0,Gemma Suzanne Davison,19741,93db1618-b32f-46b2-b273-3ce078b80104,0.010247848
Bristol City WFC,70.0,74.0,70.0,74.0,Pressure,1.0,Poppy Pattinson,Reading WFC,70.0,78.0,56.0,69.0,Pass,1.0,Natasha Harding,Reading WFC,56.0,69.0,56.0,69.0,Ball Receipt*,1.0,Kirstyn Pearce,Reading WFC,56.0,69.0,65.0,74.0,Carry,1.0,Kirstyn Pearce,Reading WFC,65.0,74.0,80.0,56.0,Pass,1.0,Kirstyn Pearce,Reading WFC,80.0,56.0,80.0,56.0,Ball Receipt*,1.0,Lauren Bruton,Reading WFC,80.0,56.0,81.0,54.0,Carry,1.0,Lauren Bruton,Bristol City WFC,80.0,53.0,80.0,53.0,Dribbled Past,0.0,Julie Biesmans,Reading WFC,81.0,54.0,81.0,54.0,Dribble,1.0,Lauren Bruton,Reading WFC,81.0,54.0,98.0,49.0,Carry,1.0,Lauren Bruton,Reading WFC,98.0,49.0,101.0,48.0,Shot,0.0,Lauren Bruton,19753,942b2638-f45c-476e-96b2-2f38749054da,0.04618095
Manchester City WFC,115.0,25.0,118.0,25.0,Carry,1.0,Caroline Weir,Manchester City WFC,118.0,25.0,112.0,33.0,Pass,1.0,Caroline Weir,Manchester City WFC,112.0,33.0,112.0,33.0,Ball Receipt*,1.0,Jill Scott,Manchester City WFC,112.0,33.0,111.0,34.0,Carry,1.0,Jill Scott,Manchester City WFC,111.0,34.0,110.0,43.0,Pass,1.0,Jill Scott,Manchester City WFC,110.0,43.0,110.0,43.0,Ball Receipt*,1.0,Stephanie Houghton,Manchester City WFC,110.0,43.0,109.0,43.0,Carry,1.0,Stephanie Houghton,Manchester City WFC,109.0,43.0,113.0,38.0,Pass,1.0,Stephanie Houghton,Manchester City WFC,113.0,38.0,113.0,38.0,Ball Receipt*,1.0,Nadia Nadim,Manchester City WFC,113.0,38.0,114.0,37.0,Carry,1.0,Nadia Nadim,Manchester City WFC,114.0,37.0,117.0,40.0,Shot,0.0,Nadia Nadim,19728,942bb9f3-4058-4173-9ed7-00700551a292,0.23498626
Bristol City WFC,93.0,74.0,93.0,74.0,Pressure,1.0,Poppy Pattinson,Birmingham City WFC,103.0,74.0,109.0,46.0,Pass,1.0,Sarah Emma Mayling,Birmingham City WFC,109.0,46.0,109.0,46.0,Ball Receipt*,1.0,Charlie Wellings,Birmingham City WFC,109.0,46.0,111.0,44.0,Carry,1.0,Charlie Wellings,Bristol City WFC,108.0,49.0,108.0,49.0,Block,0.0,Frankie Brown,Birmingham City WFC,111.0,44.0,113.0,44.0,Shot,0.0,Charlie Wellings,Bristol City WFC,112.0,43.0,112.0,43.0,Block,0.0,Danique Kerkdijk,Bristol City WFC,118.0,42.0,118.0,40.0,Goal Keeper,1.0,Sophie Baggaley,Birmingham City WFC,103.0,31.0,108.0,42.0,Pass,1.0,Paige Williams,Birmingham City WFC,108.0,42.0,108.0,42.0,Ball Receipt*,1.0,Charlie Wellings,Birmingham City WFC,107.0,44.0,112.0,41.0,Shot,0.0,Charlie Wellings,19738,942f21f0-dbd6-4fe9-a319-1a137c128b8a,0.08601648
Reading WFC,79.0,64.0,65.0,61.0,Pass,1.0,Natasha Harding,Reading WFC,65.0,61.0,65.0,61.0,Ball Receipt*,1.0,Kirstyn Pearce,Reading WFC,65.0,61.0,65.0,62.0,Carry,1.0,Kirstyn Pearce,Reading WFC,65.0,62.0,91.0,64.0,Pass,1.0,Kirstyn Pearce,Reading WFC,91.0,64.0,91.0,64.0,Ball Receipt*,1.0,Natasha Harding,Reading WFC,91.0,64.0,98.0,49.0,Carry,1.0,Natasha Harding,Liverpool WFC,96.0,49.0,96.0,49.0,Pressure,1.0,Niamh Fahey,Reading WFC,98.0,49.0,99.0,41.0,Pass,1.0,Natasha Harding,Reading WFC,99.0,41.0,99.0,41.0,Ball Receipt*,1.0,Fara Williams,Reading WFC,99.0,41.0,99.0,41.0,Carry,1.0,Fara Williams,Reading WFC,99.0,41.0,119.0,34.6,Shot,0.0,Fara Williams,19775,94485b78-2392-4a55-9ca3-d72c4ccb3f3d,0.040969126
Chelsea FCW,119.0,19.0,119.0,19.0,Ball Recovery,1.0,Jonna Ann-Charlotte Andersson,Chelsea FCW,119.0,19.0,119.0,19.0,Carry,1.0,Jonna Ann-Charlotte Andersson,Chelsea FCW,119.0,19.0,118.0,37.0,Pass,0.0,Jonna Ann-Charlotte Andersson,Everton LFC,117.0,36.0,117.0,36.0,Goal Keeper,1.0,Kirstie Levell,Everton LFC,114.0,52.0,114.0,52.0,Clearance,1.0,Taylor Hinds,Everton LFC,98.0,54.0,110.0,63.0,Pass,0.0,Inessa Kaagman,Chelsea FCW,111.0,64.0,119.0,26.0,Pass,0.0,Millie Bright,Everton LFC,118.0,25.0,118.0,25.0,Clearance,1.0,Faye Bryson,Chelsea FCW,120.0,1.0,114.0,43.0,Pass,1.0,Maren Nævdal Mjelde,Chelsea FCW,114.0,43.0,114.0,43.0,Ball Receipt*,1.0,Millie Bright,Chelsea FCW,114.0,43.0,119.0,44.8,Shot,0.0,Millie Bright,19726,9467de53-8daa-42b6-8a66-e9b60a5e0318,0.10180414
Everton LFC,82.0,25.0,82.0,61.0,Pass,1.0,Claudia Walker,Everton LFC,82.0,61.0,82.0,61.0,Ball Receipt*,1.0,Megan Finnigan,Everton LFC,82.0,61.0,83.0,61.0,Carry,1.0,Megan Finnigan,Liverpool WFC,84.0,55.0,84.0,55.0,Pressure,1.0,Rinsola Babajide,Everton LFC,83.0,61.0,62.0,53.0,Pass,1.0,Megan Finnigan,Everton LFC,62.0,53.0,62.0,53.0,Ball Receipt*,1.0,Georgia Brougham,Everton LFC,62.0,53.0,62.0,53.0,Carry,1.0,Georgia Brougham,Everton LFC,62.0,53.0,86.0,44.0,Pass,1.0,Georgia Brougham,Everton LFC,86.0,44.0,86.0,44.0,Ball Receipt*,1.0,Claudia Walker,Everton LFC,86.0,44.0,86.0,45.0,Carry,1.0,Claudia Walker,Everton LFC,86.0,45.0,93.0,44.0,Shot,0.0,Claudia Walker,19773,94822878-c5d2-4730-9951-c36888c42040,0.023558483
Birmingham City WFC,20.0,53.0,19.0,53.0,Carry,1.0,Ann-Katrin Berger,Birmingham City WFC,19.0,53.0,33.0,26.0,Pass,1.0,Ann-Katrin Berger,Birmingham City WFC,33.0,26.0,33.0,26.0,Ball Receipt*,1.0,Kerys Harrop,Birmingham City WFC,33.0,26.0,47.0,24.0,Carry,1.0,Kerys Harrop,Birmingham City WFC,47.0,24.0,109.0,20.0,Pass,1.0,Kerys Harrop,Birmingham City WFC,109.0,20.0,109.0,20.0,Ball Receipt*,1.0,Emma Follis,Birmingham City WFC,109.0,20.0,113.0,24.0,Carry,1.0,Emma Follis,Bristol City WFC,109.0,23.0,109.0,23.0,Pressure,1.0,Danique Kerkdijk,Bristol City WFC,112.0,23.0,112.0,23.0,Foul Committed,0.0,Danique Kerkdijk,Birmingham City WFC,113.0,24.0,113.0,24.0,Foul Won,1.0,Emma Follis,Birmingham City WFC,108.0,40.0,119.0,43.8,Shot,0.0,Aoife Mannion,19738,94868337-9b1f-471e-a1f3-d299146ac60d,0.7835
Everton LFC,56.0,64.0,55.0,71.0,Carry,1.0,Simone Magill,Everton LFC,55.0,71.0,39.0,75.0,Pass,1.0,Simone Magill,Everton LFC,39.0,75.0,39.0,75.0,Ball Receipt*,1.0,Hannah Cain,Everton LFC,39.0,75.0,40.0,73.0,Carry,1.0,Hannah Cain,Everton LFC,40.0,73.0,37.0,47.0,Pass,0.0,Hannah Cain,Everton LFC,36.0,59.0,36.0,59.0,Ball Receipt*,0.0,Simone Magill,Arsenal WFC,38.0,48.0,38.0,48.0,Ball Recovery,1.0,Dominique Johanna Anna Petrone Janssen,Arsenal WFC,38.0,48.0,42.0,50.0,Carry,1.0,Dominique Johanna Anna Petrone Janssen,Arsenal WFC,42.0,50.0,103.0,23.0,Pass,1.0,Dominique Johanna Anna Petrone Janssen,Arsenal WFC,103.0,23.0,103.0,23.0,Ball Receipt*,1.0,Katie McCabe,Arsenal WFC,102.7,24.0,120.0,32.9,Shot,0.0,Katie McCabe,19811,94a15d4a-cee3-4116-bc1e-51ddb41178ff,0.038453743
Reading WFC,113.0,14.0,112.0,15.0,Carry,1.0,Mayumi Pacheco,Reading WFC,112.0,15.0,112.0,15.0,Dispossessed,0.0,Mayumi Pacheco,Everton LFC,111.0,14.0,111.0,14.0,Duel,0.0,Chantelle Boye-Hlorkah,Everton LFC,111.0,18.0,111.0,18.0,Ball Recovery,0.0,Simone Magill,Reading WFC,120.0,1.0,115.0,50.0,Pass,1.0,Josanne Potter,Reading WFC,115.0,50.0,115.0,50.0,Ball Receipt*,1.0,Rachel Furness,Everton LFC,114.0,49.0,114.0,49.0,Duel,0.0,Simone Magill,Reading WFC,115.0,50.0,115.0,44.0,Pass,1.0,Rachel Furness,Reading WFC,115.0,44.0,115.0,44.0,Ball Receipt*,1.0,Brooke Chaplen,Reading WFC,115.0,44.0,113.0,44.0,Carry,1.0,Brooke Chaplen,Reading WFC,113.0,44.0,118.0,44.0,Shot,0.0,Brooke Chaplen,19767,94ad7200-0827-48b8-8ad2-6e47a2b046d1,0.15930492
Liverpool WFC,75.0,61.0,74.0,42.0,Pass,1.0,Rinsola Babajide,Bristol City WFC,73.0,45.0,73.0,45.0,Pressure,1.0,Carla Humphrey,Liverpool WFC,74.0,42.0,74.0,42.0,Ball Receipt*,1.0,Laura Coombs,Liverpool WFC,74.0,42.0,100.0,25.0,Pass,1.0,Laura Coombs,Liverpool WFC,100.0,25.0,100.0,25.0,Ball Receipt*,1.0,Jessica Anne Clarke,Liverpool WFC,100.0,25.0,101.0,29.0,Carry,1.0,Jessica Anne Clarke,Bristol City WFC,102.0,27.0,102.0,27.0,Pressure,1.0,Loren Dykes,Bristol City WFC,100.0,28.0,100.0,28.0,Dribbled Past,0.0,Loren Dykes,Liverpool WFC,101.0,29.0,101.0,29.0,Dribble,1.0,Jessica Anne Clarke,Liverpool WFC,101.0,29.0,101.0,30.0,Carry,1.0,Jessica Anne Clarke,Liverpool WFC,101.0,30.0,119.0,39.7,Shot,0.0,Jessica Anne Clarke,19761,94c590ba-e434-4e90-a0d3-a13d8f5d9031,0.060529526
Manchester City WFC,103.0,78.0,103.0,78.0,Ball Receipt*,1.0,Jill Scott,Manchester City WFC,103.0,78.0,114.0,77.0,Carry,1.0,Jill Scott,Reading WFC,103.0,74.0,103.0,74.0,Pressure,1.0,Natasha Harding,Manchester City WFC,114.0,77.0,114.0,77.0,Dispossessed,0.0,Jill Scott,Reading WFC,113.0,76.0,113.0,76.0,Duel,0.0,Natasha Harding,Reading WFC,113.0,76.0,117.0,76.0,Carry,1.0,Natasha Harding,Reading WFC,117.0,76.0,119.0,76.0,Pass,0.0,Natasha Harding,Manchester City WFC,120.0,80.0,115.0,44.0,Pass,1.0,Caroline Weir,Manchester City WFC,115.0,44.0,115.0,44.0,Ball Receipt*,1.0,Jill Scott,Manchester City WFC,115.0,44.0,115.0,44.0,Carry,1.0,Jill Scott,Manchester City WFC,115.0,44.0,120.0,44.6,Shot,0.0,Jill Scott,19747,94d76c02-f696-4279-bbb6-43482e20294c,0.1747129
Chelsea FCW,111.0,44.0,111.0,44.0,Ball Receipt*,0.0,Bethany England,Manchester City WFC,112.0,43.0,112.0,43.0,Clearance,1.0,Jennifer Patricia Beattie,Chelsea FCW,99.0,41.0,99.0,41.0,Pressure,1.0,Erin Cuthbert,Manchester City WFC,92.0,39.0,85.0,25.0,Pass,0.0,Keira Walsh,Chelsea FCW,86.0,26.0,101.0,33.0,Pass,1.0,Drew Spence,Chelsea FCW,101.0,33.0,101.0,33.0,Ball Receipt*,1.0,So-Yun Ji,Chelsea FCW,101.0,33.0,106.0,34.0,Carry,1.0,So-Yun Ji,Manchester City WFC,105.0,33.0,105.0,33.0,Dribbled Past,0.0,Gemma Bonner,Chelsea FCW,106.0,34.0,106.0,34.0,Dribble,1.0,So-Yun Ji,Chelsea FCW,106.0,34.0,108.0,31.0,Carry,1.0,So-Yun Ji,Chelsea FCW,108.0,31.0,120.0,42.2,Shot,0.0,So-Yun Ji,19755,94d7be85-7172-4de3-91a4-ad45342183cc,0.24546738
Everton LFC,111.0,9.0,111.0,9.0,Duel,0.0,Megan Finnigan,Manchester City WFC,110.0,1.0,119.0,9.0,Pass,1.0,Abbie McManus,Everton LFC,115.0,9.0,115.0,9.0,Pressure,1.0,Faye Bryson,Manchester City WFC,119.0,9.0,119.0,9.0,Ball Receipt*,1.0,Melissa Lawley,Manchester City WFC,119.0,9.0,119.0,8.0,Carry,1.0,Melissa Lawley,Manchester City WFC,119.0,8.0,109.0,7.0,Pass,1.0,Melissa Lawley,Manchester City WFC,109.0,7.0,109.0,7.0,Ball Receipt*,1.0,Abbie McManus,Manchester City WFC,109.0,7.0,109.0,7.0,Carry,1.0,Abbie McManus,Manchester City WFC,109.0,7.0,115.0,45.0,Pass,1.0,Abbie McManus,Manchester City WFC,115.0,45.0,115.0,45.0,Ball Receipt*,1.0,Nikita Parris,Manchester City WFC,115.0,45.0,120.0,34.6,Shot,0.0,Nikita Parris,19723,94d8f59c-cdf7-4416-a1a8-059110791edd,0.10623269
Birmingham City WFC,35.0,61.0,43.0,54.0,Pass,1.0,Chloe Arthur,Chelsea FCW,42.0,53.0,42.0,53.0,Pressure,1.0,So-Yun Ji,Birmingham City WFC,43.0,54.0,43.0,54.0,Ball Receipt*,1.0,Kerys Harrop,Birmingham City WFC,43.0,54.0,43.0,54.0,Carry,1.0,Kerys Harrop,Birmingham City WFC,43.0,54.0,61.0,75.0,Pass,1.0,Kerys Harrop,Birmingham City WFC,61.0,75.0,61.0,75.0,Ball Receipt*,1.0,Charlie Wellings,Birmingham City WFC,61.0,75.0,71.0,75.0,Carry,1.0,Charlie Wellings,Birmingham City WFC,71.0,75.0,102.0,44.0,Pass,1.0,Charlie Wellings,Birmingham City WFC,102.0,44.0,102.0,44.0,Ball Receipt*,1.0,Emma Follis,Birmingham City WFC,102.0,44.0,107.0,47.0,Carry,1.0,Emma Follis,Birmingham City WFC,107.0,47.0,119.0,33.9,Shot,0.0,Emma Follis,19789,94db93ef-56df-4b66-95d0-c73679046156,0.3453347
Everton LFC,114.0,63.0,114.0,63.0,Block,0.0,Gabrielle George,Chelsea FCW,120.0,80.0,112.0,38.0,Pass,0.0,Karen Julia Carney,Chelsea FCW,111.0,36.0,111.0,36.0,Ball Receipt*,0.0,Magdalena Lilly Eriksson,Chelsea FCW,112.0,38.0,112.0,38.0,Duel,1.0,Magdalena Lilly Eriksson,Everton LFC,111.0,37.0,111.0,37.0,Clearance,1.0,Chantelle Boye-Hlorkah,Chelsea FCW,106.0,25.0,106.0,25.0,Ball Recovery,1.0,So-Yun Ji,Chelsea FCW,106.0,25.0,94.0,25.0,Carry,1.0,So-Yun Ji,Chelsea FCW,94.0,25.0,112.0,49.0,Pass,1.0,So-Yun Ji,Chelsea FCW,112.0,49.0,112.0,49.0,Ball Receipt*,1.0,Millie Bright,Everton LFC,112.0,48.0,112.0,48.0,Duel,0.0,Danielle Turner,Chelsea FCW,113.0,49.0,120.0,46.0,Shot,0.0,Millie Bright,19783,950689da-5b95-4ac2-9cc9-1b6dda7a6a59,0.112506874
Manchester City WFC,7.0,34.0,6.0,36.0,Carry,1.0,Stephanie Houghton,Manchester City WFC,6.0,36.0,27.0,40.0,Pass,1.0,Stephanie Houghton,Manchester City WFC,27.0,40.0,27.0,40.0,Ball Receipt*,1.0,Jill Scott,Manchester City WFC,27.0,40.0,33.0,41.0,Carry,1.0,Jill Scott,Manchester City WFC,33.0,41.0,36.0,61.0,Pass,1.0,Jill Scott,Manchester City WFC,36.0,61.0,36.0,61.0,Ball Receipt*,1.0,Claire Emslie,Manchester City WFC,36.0,61.0,54.0,68.0,Carry,1.0,Claire Emslie,Manchester City WFC,54.0,68.0,100.0,56.0,Pass,1.0,Claire Emslie,Manchester City WFC,100.0,56.0,100.0,56.0,Ball Receipt*,1.0,Janine Elizabeth Beckie,Manchester City WFC,100.0,56.0,107.0,56.0,Carry,1.0,Janine Elizabeth Beckie,Manchester City WFC,107.0,56.0,119.0,43.2,Shot,0.0,Janine Elizabeth Beckie,19764,951c9f77-5cb5-4af1-800d-38bd9f7301d3,0.031355314
Bristol City WFC,34.0,45.0,34.0,45.0,Clearance,1.0,Danique Kerkdijk,Bristol City WFC,74.0,53.0,84.0,51.0,Pass,0.0,Rosella Ayane,Bristol City WFC,89.0,47.0,89.0,47.0,Ball Receipt*,0.0,Ella Rutherford,Yeovil Town LFC,83.0,50.0,72.0,54.0,Pass,0.0,Megan Alexander,Bristol City WFC,73.0,55.0,96.0,48.0,Pass,1.0,Rosella Ayane,Bristol City WFC,96.0,48.0,96.0,48.0,Ball Receipt*,1.0,Ella Rutherford,Yeovil Town LFC,96.0,49.0,96.0,49.0,Duel,0.0,Nicola Cousins,Bristol City WFC,97.0,50.0,104.0,43.0,Pass,1.0,Ella Rutherford,Yeovil Town LFC,103.0,45.0,103.0,45.0,Pressure,1.0,Nicola Cousins,Bristol City WFC,104.0,43.0,104.0,43.0,Ball Receipt*,1.0,Lucy Hope,Bristol City WFC,103.0,48.0,119.0,41.3,Shot,0.0,Lucy Hope,19742,9550dae9-3ec5-41e4-ba96-7370cfa1bbd7,0.1067769
West Ham United LFC,113.0,30.0,61.0,24.0,Pass,0.0,Rebecca Leigh Spencer,West Ham United LFC,61.0,24.0,61.0,24.0,Duel,0.0,Jane Ross,Birmingham City WFC,62.0,25.0,68.0,27.0,Pass,1.0,Kerys Harrop,Birmingham City WFC,68.0,27.0,68.0,27.0,Ball Receipt*,1.0,Chloe Arthur,Birmingham City WFC,68.0,27.0,78.0,49.0,Carry,1.0,Chloe Arthur,West Ham United LFC,67.0,26.0,67.0,26.0,Pressure,1.0,Julia Simic,Birmingham City WFC,78.0,49.0,115.0,33.0,Pass,1.0,Chloe Arthur,Birmingham City WFC,115.0,33.0,115.0,33.0,Ball Receipt*,1.0,Emma Follis,Birmingham City WFC,115.0,33.0,115.0,33.0,Carry,1.0,Emma Follis,West Ham United LFC,114.0,32.0,114.0,32.0,Pressure,1.0,Esmee de Graaf,Birmingham City WFC,115.0,33.0,119.0,40.3,Shot,1.0,Emma Follis,19763,957af8ed-dd0c-4d5e-ad25-930c70b9333e,0.18712105
West Ham United LFC,57.0,42.0,57.0,42.0,Ball Receipt*,0.0,Julia Simic,Everton LFC,57.0,39.0,57.0,39.0,Block,0.0,Inessa Kaagman,West Ham United LFC,53.0,46.0,67.0,49.0,Pass,1.0,Esmee de Graaf,West Ham United LFC,67.0,49.0,67.0,49.0,Ball Receipt*,1.0,Julia Simic,West Ham United LFC,67.0,49.0,92.0,54.0,Carry,1.0,Julia Simic,Everton LFC,67.0,47.0,67.0,47.0,Pressure,1.0,Danielle Turner,West Ham United LFC,92.0,54.0,105.0,57.0,Pass,1.0,Julia Simic,West Ham United LFC,105.0,57.0,105.0,57.0,Ball Receipt*,1.0,Alisha Lehmann,West Ham United LFC,105.0,57.0,103.0,53.0,Carry,1.0,Alisha Lehmann,Everton LFC,104.0,55.0,104.0,55.0,Pressure,1.0,Gabrielle George,West Ham United LFC,103.0,53.0,104.0,50.0,Shot,0.0,Alisha Lehmann,19746,95b731ba-5c3d-459e-8ca3-58fc7551908e,0.05357975
